0.055000 	-0.000017 	0.002642 	-0.000827 	-0.000682 	-0.000680 	-0.001050 	-0.001613 	0.001398 	-0.001948 	0.002732 	996.300000 	
0.056000 	-0.000037 	0.002738 	-0.000868 	-0.000679 	-0.000684 	-0.001091 	-0.001587 	0.001430 	-0.002043 	0.002821 	996.300000 	
0.057000 	-0.000062 	0.002859 	-0.000907 	-0.000677 	-0.000691 	-0.001143 	-0.001561 	0.001468 	-0.002152 	0.002919 	996.300000 	
0.058000 	-0.000086 	0.002995 	-0.000950 	-0.000679 	-0.000684 	-0.001204 	-0.001549 	0.001502 	-0.002267 	0.003031 	996.300000 	
0.059000 	-0.000112 	0.003112 	-0.000994 	-0.000667 	-0.000685 	-0.001262 	-0.001529 	0.001538 	-0.002369 	0.003130 	996.300000 	
0.060000 	-0.000133 	0.003230 	-0.001024 	-0.000666 	-0.000697 	-0.001317 	-0.001519 	0.001573 	-0.002463 	0.003225 	996.300000 	
0.061000 	-0.000153 	0.003336 	-0.001061 	-0.000663 	-0.000708 	-0.001376 	-0.001517 	0.001620 	-0.002557 	0.003323 	996.300000 	
0.062000 	-0.000172 	0.003438 	-0.001101 	-0.000665 	-0.000718 	-0.001447 	-0.001501 	0.001684 	-0.002667 	0.003430 	996.300000 	
0.063000 	-0.000192 	0.003536 	-0.001145 	-0.000675 	-0.000724 	-0.001514 	-0.001476 	0.001762 	-0.002793 	0.003536 	996.300000 	
0.064000 	-0.000220 	0.003650 	-0.001192 	-0.000681 	-0.000732 	-0.001580 	-0.001443 	0.001842 	-0.002923 	0.003641 	996.300000 	
0.065000 	-0.000253 	0.003770 	-0.001239 	-0.000690 	-0.000740 	-0.001640 	-0.001409 	0.001918 	-0.003048 	0.003747 	996.300000 	
0.066000 	-0.000288 	0.003919 	-0.001298 	-0.000713 	-0.000741 	-0.001700 	-0.001372 	0.001991 	-0.003168 	0.003864 	996.300000 	
0.067000 	-0.000322 	0.004075 	-0.001352 	-0.000734 	-0.000726 	-0.001765 	-0.001345 	0.002048 	-0.003287 	0.003978 	996.300000 	
0.068000 	-0.000362 	0.004235 	-0.001409 	-0.000758 	-0.000707 	-0.001834 	-0.001312 	0.002118 	-0.003412 	0.004091 	996.300000 	
0.069000 	-0.000400 	0.004391 	-0.001477 	-0.000777 	-0.000690 	-0.001901 	-0.001275 	0.002193 	-0.003534 	0.004206 	996.300000 	
0.070000 	-0.000442 	0.004544 	-0.001542 	-0.000781 	-0.000671 	-0.001969 	-0.001251 	0.002250 	-0.003652 	0.004329 	996.300000 	
0.071000 	-0.000478 	0.004705 	-0.001625 	-0.000784 	-0.000636 	-0.002033 	-0.001229 	0.002297 	-0.003767 	0.004453 	996.300000 	
0.072000 	-0.000510 	0.004859 	-0.001704 	-0.000781 	-0.000610 	-0.002103 	-0.001217 	0.002347 	-0.003892 	0.004589 	996.300000 	
0.073000 	-0.000543 	0.005024 	-0.001790 	-0.000775 	-0.000577 	-0.002177 	-0.001204 	0.002394 	-0.004020 	0.004728 	996.300000 	
0.074000 	-0.000586 	0.005197 	-0.001877 	-0.000761 	-0.000537 	-0.002267 	-0.001189 	0.002444 	-0.004157 	0.004880 	996.300000 	
0.075000 	-0.000635 	0.005360 	-0.001963 	-0.000740 	-0.000491 	-0.002353 	-0.001171 	0.002483 	-0.004291 	0.005036 	996.300000 	
0.076000 	-0.000679 	0.005521 	-0.002049 	-0.000725 	-0.000454 	-0.002439 	-0.001156 	0.002528 	-0.004426 	0.005193 	996.300000 	
0.077000 	-0.000727 	0.005678 	-0.002140 	-0.000714 	-0.000420 	-0.002526 	-0.001119 	0.002588 	-0.004553 	0.005344 	996.300000 	
0.078000 	-0.000776 	0.005841 	-0.002229 	-0.000704 	-0.000384 	-0.002616 	-0.001076 	0.002641 	-0.004663 	0.005490 	996.300000 	
0.079000 	-0.000834 	0.006016 	-0.002322 	-0.000697 	-0.000338 	-0.002711 	-0.001032 	0.002690 	-0.004781 	0.005650 	996.300000 	
0.080000 	-0.000886 	0.006191 	-0.002418 	-0.000697 	-0.000293 	-0.002811 	-0.000982 	0.002748 	-0.004900 	0.005809 	996.300000 	
0.081000 	-0.000940 	0.006366 	-0.002511 	-0.000700 	-0.000252 	-0.002911 	-0.000927 	0.002813 	-0.005032 	0.005972 	996.300000 	
0.082000 	-0.000984 	0.006556 	-0.002602 	-0.000703 	-0.000204 	-0.003026 	-0.000901 	0.002862 	-0.005149 	0.006145 	996.300000 	
0.083000 	-0.001014 	0.006757 	-0.002688 	-0.000721 	-0.000151 	-0.003148 	-0.000888 	0.002899 	-0.005268 	0.006325 	996.300000 	
