0.013000 	0.611245 	0.149499 	1.106471 	0.312653 	-1.985311 	0.542709 	-1.089385 	-1.203330 	0.551759 	0.501720 	0.361206 	-2.270294 	0.400970 	-0.185544 	2.955518 	1.166238 	-2.347324 	-1.747053 	4.091645 	2.339758 	-1.781726 	-1.784509 	-3.108029 	-0.552189 	-0.804299 	3.194435 	-0.311661 	-2.289512 	2.085254 	1.970422 	-0.111677 	0.069939 	-0.046396 	
0.014000 	0.073929 	-0.314978 	0.410361 	0.685446 	-2.427583 	-0.564074 	-1.611636 	-1.737261 	0.811511 	-0.376284 	-0.212677 	-2.902397 	0.357315 	-0.235201 	2.211058 	0.462113 	-3.112504 	-1.482131 	5.206689 	3.588315 	-1.480711 	-2.211989 	-2.931360 	-1.195547 	-0.503849 	3.260699 	0.628563 	-3.001872 	2.380446 	2.372528 	0.092014 	0.174210 	0.119084 	
0.015000 	-0.018941 	0.295558 	1.837320 	0.309823 	-2.705866 	-2.925626 	-1.262425 	-1.140325 	1.516895 	0.003065 	-0.080914 	-1.952155 	0.608260 	-0.228379 	2.747993 	0.377084 	-2.746932 	-0.565927 	6.299710 	3.827985 	-1.962868 	-2.658398 	-2.819932 	-1.313863 	-0.325385 	3.419375 	1.312762 	-3.315867 	2.177651 	2.388277 	-0.001693 	0.000178 	-0.108281 	
0.016000 	-0.081841 	-1.182706 	1.667178 	1.480145 	-3.291434 	-3.179693 	-1.421808 	-1.250319 	0.935651 	0.432229 	-0.082558 	-1.681875 	0.154525 	-0.650895 	1.254892 	0.243686 	-2.296511 	-0.928404 	6.224710 	3.728845 	-0.658915 	-3.099424 	-3.114675 	-1.708593 	-0.331555 	4.936365 	1.405384 	-3.914984 	1.912647 	2.090716 	0.031431 	0.129124 	0.080366 	
0.017000 	-0.436312 	-0.832107 	2.424876 	1.205754 	-2.866052 	-2.288163 	-1.663784 	-0.225922 	0.556170 	0.333791 	0.559452 	-1.660423 	0.532799 	-0.465848 	0.408263 	-0.057307 	-3.071444 	-2.149267 	7.632435 	5.072791 	0.270235 	-2.755748 	-2.469907 	-1.380444 	0.427062 	3.392087 	1.263652 	-5.379636 	1.606959 	1.583735 	0.016094 	-0.070001 	0.097136 	
0.018000 	-1.014565 	-1.104009 	2.540980 	2.143387 	-3.900960 	-0.986992 	-2.214781 	-0.555249 	0.917811 	0.143976 	0.076266 	-0.926260 	1.329744 	0.049004 	0.260732 	0.789664 	-3.613694 	-2.592464 	6.057197 	5.157399 	-0.105996 	-2.384971 	-1.628371 	-1.799289 	-0.163009 	3.442117 	1.051726 	-4.571066 	1.878151 	1.521123 	-0.011558 	0.019935 	0.011863 	
0.019000 	-0.890625 	-0.811344 	2.093445 	1.737480 	-2.825108 	0.604410 	-1.581150 	-0.672725 	0.523473 	0.027379 	-0.307398 	-1.056709 	0.819660 	0.282022 	-0.634157 	1.040575 	-3.579217 	-3.065663 	6.386464 	4.653669 	-0.033028 	-2.905340 	-2.252449 	-2.428189 	-0.145318 	3.264758 	1.224430 	-4.344148 	1.345349 	1.531947 	-0.014498 	0.090244 	0.124004 	
0.020000 	-1.143085 	-1.592937 	1.911994 	1.547343 	-1.716476 	0.999557 	-1.861831 	0.010449 	1.375930 	0.284697 	0.118852 	-0.579867 	0.955489 	0.960535 	-0.278830 	1.116987 	-3.101295 	-2.641870 	6.794252 	2.593037 	-1.246987 	-3.364520 	-2.448876 	-2.266925 	0.308951 	3.688776 	0.976082 	-4.904720 	0.899587 	1.707452 	0.026644 	0.058835 	0.004346 	
0.021000 	-1.074527 	-1.358318 	2.227627 	1.994930 	-2.723058 	0.926886 	-1.652178 	0.919029 	0.847629 	0.939577 	0.857144 	-0.283646 	0.813758 	1.189449 	-1.088738 	1.345932 	-2.605982 	-2.542109 	7.836305 	1.686948 	-1.719100 	-3.795771 	-2.488214 	-1.993926 	0.653739 	5.064825 	2.081158 	-5.518672 	1.278739 	1.850323 	-0.154309 	-0.182056 	-0.030610 	
0.022000 	-0.501022 	-1.905923 	2.182260 	1.090134 	-3.918522 	0.652819 	-2.552943 	0.286255 	0.934022 	1.052748 	0.294414 	0.226450 	1.132542 	0.301838 	0.251631 	1.261103 	-2.920468 	-2.146475 	7.057155 	4.226503 	-3.707608 	-3.552666 	-3.197695 	-2.013623 	0.499668 	3.848093 	2.228663 	-5.382776 	0.780335 	1.473846 	-0.010394 	0.220517 	-0.008198 	
