0.075000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	1401.040000 	
0.150000 	1401.031984 	1401.023284 	1401.035327 	1401.054171 	1401.056181 	1401.033239 	1401.035363 	1401.043702 	1401.035411 	1401.045340 	1401.042511 	1401.035909 	1401.045889 	1401.039209 	1401.054299 	1401.035696 	1401.030039 	1401.046677 	1401.047848 	1401.041884 	1401.041871 	1401.037350 	1401.025573 	1401.047427 	1401.044638 	1401.033067 	1401.045229 	1401.049278 	1401.057142 	1401.051991 	1401.058255 	1401.052204 	1401.030281 	1401.033622 	1401.037196 	1401.057698 	1401.040919 	1401.023602 	1401.033894 	1401.049536 	1401.052826 	1401.053402 	1401.057688 	1401.054672 	1401.058380 	1401.046540 	1401.047612 	1401.054069 	1401.054329 	1401.036525 	1401.023848 	1401.015079 	1401.023259 	1401.026908 	1401.037834 	1401.057575 	1401.049094 	1401.038064 	1401.019035 	1401.037002 	1401.051286 	1401.039244 	1401.031689 	1401.025857 	1401.038108 	1401.044118 	1401.042464 	1401.058233 	1401.036779 	1401.040497 	1401.016349 	1401.051414 	1401.045315 	1401.035270 	1401.042719 	1401.037981 	1401.043045 	1401.051120 	1401.038710 	1401.041937 	1401.036688 	1401.040761 	1401.035133 	1401.022932 	1401.024312 	1401.030375 	1401.030391 	1401.026619 	1401.023777 	1401.018617 	1401.042419 	1401.037958 	1401.033677 	1401.030902 	1401.036652 	1401.045266 	1401.041378 	1401.036935 	1401.040844 	1401.021169 	1401.040876 	1401.036426 	1401.045147 	1401.050424 	1401.050470 	1401.034912 	1401.044929 	1401.051087 	1401.043673 	1401.051291 	1401.033533 	1401.044240 	1401.040824 	1401.030950 	1401.037683 	1401.050403 	1401.035105 	1401.035614 	1401.031068 	1401.027459 	1401.055009 	1401.050425 	1401.047462 	1401.050823 	1401.051464 	1401.040000 	
0.225000 	1401.031099 	1401.035874 	1401.035077 	1401.057041 	1401.063582 	1401.042810 	1401.028052 	1401.039255 	1401.028052 	1401.053326 	1401.052863 	1401.043585 	1401.061330 	1401.026390 	1401.058133 	1401.032846 	1401.026681 	1401.059512 	1401.057780 	1401.043605 	1401.035269 	1401.026722 	1401.019252 	1401.036675 	1401.045342 	1401.040863 	1401.046710 	1401.060174 	1401.065724 	1401.058677 	1401.063312 	1401.046541 	1401.027746 	1401.030203 	1401.039043 	1401.056447 	1401.019373 	1401.019421 	1401.033525 	1401.071187 	1401.068129 	1401.043112 	1401.064843 	1401.070912 	1401.083869 	1401.037386 	1401.028940 	1401.055753 	1401.045051 	1401.029942 	1401.034830 	1401.015716 	1401.014502 	1401.018969 	1401.041916 	1401.068475 	1401.036479 	1401.022837 	1401.006337 	1401.032953 	1401.062717 	1401.029822 	1401.026376 	1401.010289 	1401.031879 	1401.048890 	1401.047974 	1401.061338 	1401.015806 	1401.041878 	1401.009366 	1401.061208 	1401.038258 	1401.037619 	1401.046191 	1401.045512 	1401.047022 	1401.062940 	1401.039630 	1401.034735 	1401.040805 	1401.039418 	1401.011579 	1401.015074 	1401.019227 	1401.039969 	1401.041976 	1401.018220 	1401.016309 	1401.011081 	1401.038953 	1401.035274 	1401.024664 	1401.011362 	1401.025997 	1401.072573 	1401.044811 	1401.053806 	1401.047030 	1401.024989 	1401.041161 	1401.041768 	1401.039822 	1401.053428 	1401.044909 	1401.033886 	1401.034050 	1401.067674 	1401.047928 	1401.045287 	1401.032177 	1401.053261 	1401.049557 	1401.023175 	1401.018434 	1401.042461 	1401.044932 	1401.070247 	1401.029688 	1401.006209 	1401.054397 	1401.061039 	1401.064452 	1401.058017 	1401.047720 	1401.040100 	
0.300000 	1401.037026 	1401.043548 	1401.023630 	1401.052528 	1401.060810 	1401.060701 	1401.028136 	1401.019901 	1401.031091 	1401.070807 	1401.063087 	1401.054337 	1401.057233 	1401.030820 	1401.053384 	1401.037784 	1401.012900 	1401.042592 	1401.059305 	1401.055477 	1401.024398 	1401.015994 	1401.013725 	1401.019270 	1401.049051 	1401.034963 	1401.046225 	1401.061952 	1401.067964 	1401.050698 	1401.068160 	1401.036603 	1401.031089 	1401.041403 	1401.041751 	1401.061939 	1401.005448 	1401.012958 	1401.022264 	1401.058696 	1401.069728 	1401.028143 	1401.047101 	1401.074945 	1401.103093 	1401.031178 	1401.015386 	1401.073196 	1401.034923 	1401.015425 	1401.051896 	1401.010863 	1401.014040 	1401.016595 	1401.037738 	1401.078343 	1401.041722 	1401.008415 	1401.003893 	1401.023960 	1401.082669 	1401.022917 	1401.035055 	1401.000914 	1401.032867 	1401.064664 	1401.057228 	1401.055890 	1400.996091 	1401.054321 	1401.011345 	1401.063892 	1401.041259 	1401.034741 	1401.048255 	1401.058769 	1401.039862 	1401.069957 	1401.041647 	1401.027992 	1401.051368 	1401.030623 	1400.995959 	1401.009715 	1401.024443 	1401.034367 	1401.034633 	1401.010496 	1401.022232 	1401.003997 	1401.044661 	1401.040280 	1401.021443 	1400.988646 	1401.025725 	1401.093021 	1401.028614 	1401.053528 	1401.030590 	1401.023292 	1401.061523 	1401.047418 	1401.048175 	1401.064950 	1401.060501 	1401.039654 	1401.028484 	1401.074103 	1401.065698 	1401.052954 	1401.032584 	1401.054044 	1401.050878 	1401.018924 	1400.990825 	1401.041989 	1401.046556 	1401.087321 	1401.041841 	1401.001321 	1401.073753 	1401.075296 	1401.059881 	1401.068924 	1401.054630 	1401.040115 	
0.375000 	1401.027085 	1401.041605 	1401.002956 	1401.043269 	1401.057789 	1401.070661 	1401.022466 	1401.004123 	1401.037050 	1401.084419 	1401.070227 	1401.068609 	1401.051067 	1401.046001 	1401.052435 	1401.042684 	1401.011101 	1401.037112 	1401.067381 	1401.075577 	1401.019696 	1401.029386 	1401.022828 	1401.010378 	1401.053820 	1401.025956 	1401.055648 	1401.070952 	1401.052352 	1401.034735 	1401.073710 	1401.026351 	1401.028589 	1401.045209 	1401.039173 	1401.071598 	1401.000427 	1401.014541 	1401.014623 	1401.056495 	1401.079391 	1401.011601 	1401.047436 	1401.071586 	1401.104001 	1401.017359 	1401.022722 	1401.089875 	1401.023820 	1401.002213 	1401.048783 	1401.002868 	1401.021070 	1401.018636 	1401.033757 	1401.077671 	1401.035405 	1400.996372 	1400.991528 	1401.021745 	1401.094809 	1401.014207 	1401.042925 	1400.999120 	1401.038456 	1401.087517 	1401.071728 	1401.049575 	1400.972160 	1401.061636 	1401.000604 	1401.070378 	1401.044694 	1401.031606 	1401.057750 	1401.065435 	1401.022913 	1401.083048 	1401.044743 	1401.042558 	1401.053175 	1401.016550 	1400.995449 	1401.004805 	1401.025619 	1401.030459 	1401.039358 	1401.018821 	1401.022953 	1400.996053 	1401.038812 	1401.042775 	1401.014226 	1400.970817 	1401.030941 	1401.088851 	1401.003397 	1401.051207 	1401.045824 	1401.020307 	1401.074066 	1401.051853 	1401.047624 	1401.079719 	1401.067477 	1401.035204 	1401.031513 	1401.080651 	1401.078482 	1401.053528 	1401.031491 	1401.063444 	1401.056790 	1401.015083 	1400.972673 	1401.003041 	1401.043016 	1401.094954 	1401.043997 	1400.999581 	1401.087588 	1401.094614 	1401.054894 	1401.090313 	1401.068248 	1401.040088 	
0.450000 	1401.023316 	1401.021469 	1400.980699 	1401.044190 	1401.070633 	1401.085780 	1401.040203 	1400.996629 	1401.047732 	1401.094204 	1401.078497 	1401.069148 	1401.038445 	1401.050272 	1401.042001 	1401.065973 	1401.024263 	1401.023751 	1401.069630 	1401.071167 	1401.020893 	1401.041851 	1401.030245 	1401.012930 	1401.052076 	1401.023050 	1401.060636 	1401.065456 	1401.028041 	1401.022584 	1401.094549 	1401.032371 	1401.024277 	1401.048817 	1401.047333 	1401.091754 	1400.996914 	1401.025361 	1401.002730 	1401.056120 	1401.085596 	1401.001648 	1401.046478 	1401.075217 	1401.105657 	1401.028561 	1401.034582 	1401.102460 	1401.023782 	1400.997556 	1401.032813 	1400.959376 	1401.013481 	1401.015984 	1401.016652 	1401.081714 	1401.040619 	1400.999965 	1401.010801 	1401.055664 	1401.100008 	1401.012167 	1401.051793 	1401.004900 	1401.035658 	1401.101520 	1401.072679 	1401.054047 	1400.983264 	1401.049198 	1400.988623 	1401.062776 	1401.043447 	1401.023434 	1401.062580 	1401.080295 	1401.003186 	1401.068242 	1401.058349 	1401.053174 	1401.052536 	1401.034432 	1401.001440 	1401.014075 	1401.023258 	1401.018849 	1401.040233 	1401.025501 	1401.019316 	1400.989982 	1401.034600 	1401.053932 	1401.017182 	1400.974041 	1401.026737 	1401.083472 	1400.992809 	1401.039824 	1401.034444 	1401.023944 	1401.092144 	1401.047579 	1401.048785 	1401.086392 	1401.071231 	1401.031725 	1401.047445 	1401.082465 	1401.075096 	1401.059910 	1401.013996 	1401.066582 	1401.054841 	1401.007238 	1400.935819 	1400.979663 	1401.041505 	1401.082951 	1401.039377 	1400.998693 	1401.095687 	1401.103414 	1401.043772 	1401.106988 	1401.066934 	1401.039934 	
0.525000 	1401.006404 	1400.980480 	1400.966416 	1401.056418 	1401.063935 	1401.086378 	1401.047687 	1400.995016 	1401.063563 	1401.106729 	1401.080229 	1401.064786 	1401.027295 	1401.062904 	1401.048323 	1401.078817 	1401.033158 	1401.015052 	1401.063184 	1401.054024 	1401.020862 	1401.065691 	1401.041131 	1401.013854 	1401.059927 	1401.005576 	1401.053284 	1401.071130 	1401.019627 	1401.016149 	1401.128298 	1401.037370 	1401.029983 	1401.052082 	1401.058584 	1401.119826 	1400.984389 	1401.027074 	1400.988855 	1401.068375 	1401.096840 	1400.972122 	1401.031794 	1401.063725 	1401.109389 	1401.048524 	1401.028924 	1401.113055 	1401.021699 	1401.006622 	1401.018735 	1400.936207 	1401.024923 	1401.017350 	1401.005087 	1401.106348 	1401.042501 	1401.004181 	1401.020592 	1401.090319 	1401.112897 	1401.011732 	1401.060256 	1401.013558 	1401.035365 	1401.091097 	1401.077970 	1401.066115 	1400.984285 	1401.010754 	1400.972671 	1401.067352 	1401.060774 	1401.017829 	1401.048393 	1401.088310 	1400.987687 	1401.062780 	1401.083914 	1401.075258 	1401.064519 	1401.047931 	1400.991479 	1401.030364 	1401.031049 	1401.015951 	1401.039398 	1401.017804 	1401.022501 	1400.969755 	1401.010311 	1401.057373 	1401.015420 	1400.970248 	1400.999667 	1401.080190 	1401.003824 	1401.038655 	1401.018573 	1401.031788 	1401.085538 	1401.036698 	1401.037797 	1401.095263 	1401.079631 	1401.030438 	1401.064808 	1401.076278 	1401.086369 	1401.058151 	1401.006749 	1401.070577 	1401.043941 	1401.007392 	1400.924888 	1400.955365 	1401.048528 	1401.079692 	1401.047259 	1400.991869 	1401.097886 	1401.118136 	1401.037306 	1401.105823 	1401.070814 	1401.039822 	
0.600000 	1401.005484 	1400.972559 	1400.957025 	1401.076971 	1401.045629 	1401.098401 	1401.045505 	1400.974956 	1401.066279 	1401.098338 	1401.094685 	1401.060730 	1401.019893 	1401.056987 	1401.046600 	1401.079960 	1401.038485 	1401.002675 	1401.052684 	1401.031155 	1401.021584 	1401.089761 	1401.049796 	1401.016801 	1401.056775 	1401.019560 	1401.050679 	1401.076986 	1401.018649 	1401.022916 	1401.155030 	1401.041090 	1401.032511 	1401.047383 	1401.063124 	1401.137023 	1400.960574 	1401.026252 	1400.969020 	1401.058195 	1401.093321 	1400.948384 	1401.024018 	1401.051019 	1401.104317 	1401.076515 	1401.046287 	1401.120484 	1401.017603 	1401.012999 	1401.008692 	1400.915629 	1401.029827 	1401.020424 	1401.006920 	1401.126749 	1401.057571 	1401.001284 	1401.026409 	1401.132377 	1401.106218 	1401.014416 	1401.067596 	1401.017652 	1401.050875 	1401.078763 	1401.105113 	1401.086702 	1400.984464 	1400.992515 	1400.965480 	1401.076577 	1401.069116 	1401.014317 	1401.045914 	1401.088462 	1400.973153 	1401.047858 	1401.092963 	1401.073777 	1401.075531 	1401.035353 	1400.983148 	1401.044331 	1401.032053 	1401.020166 	1401.023342 	1401.017208 	1401.036141 	1400.985738 	1400.989251 	1401.066843 	1401.006738 	1400.978315 	1400.987971 	1401.070879 	1401.021835 	1401.040113 	1401.028854 	1401.019938 	1401.066786 	1401.021249 	1401.021956 	1401.097615 	1401.056278 	1401.032297 	1401.082111 	1401.080531 	1401.110816 	1401.048602 	1401.019341 	1401.089213 	1401.039807 	1401.013212 	1400.927037 	1400.943402 	1401.064118 	1401.068164 	1401.041116 	1400.971010 	1401.090266 	1401.137466 	1401.027204 	1401.106311 	1401.049633 	1401.039705 	
0.675000 	1401.012989 	1400.963737 	1400.944661 	1401.092723 	1401.028466 	1401.111336 	1401.030688 	1400.944947 	1401.063946 	1401.101665 	1401.098488 	1401.054379 	1401.007359 	1401.054866 	1401.044233 	1401.089404 	1401.048809 	1401.002592 	1401.053002 	1401.017382 	1401.038701 	1401.120943 	1401.068645 	1401.030555 	1401.058553 	1401.021713 	1401.032456 	1401.067480 	1401.001991 	1401.034983 	1401.177003 	1401.030705 	1401.030645 	1401.045578 	1401.082013 	1401.149810 	1400.939851 	1401.036242 	1400.943655 	1401.060935 	1401.091893 	1400.942768 	1401.021841 	1401.041518 	1401.112137 	1401.097023 	1401.059300 	1401.121644 	1401.000008 	1401.006661 	1400.993027 	1400.879497 	1401.028583 	1401.013244 	1401.017314 	1401.137484 	1401.061447 	1400.999880 	1401.039319 	1401.159878 	1401.100397 	1401.021950 	1401.064195 	1401.014952 	1401.064650 	1401.068346 	1401.118529 	1401.098385 	1400.979358 	1401.002848 	1400.956602 	1401.082681 	1401.076676 	1401.005066 	1401.047665 	1401.076741 	1400.956466 	1401.038636 	1401.108847 	1401.082455 	1401.085559 	1401.036317 	1400.985390 	1401.066547 	1401.035825 	1401.023502 	1401.006876 	1401.022475 	1401.037083 	1400.989094 	1400.975857 	1401.088422 	1401.001546 	1400.983940 	1400.982057 	1401.081547 	1401.028169 	1401.040238 	1401.028095 	1401.017722 	1401.028044 	1400.995395 	1401.005435 	1401.111965 	1401.043786 	1401.024884 	1401.097564 	1401.065937 	1401.138357 	1401.041319 	1401.031313 	1401.110243 	1401.027508 	1401.015352 	1400.923817 	1400.955373 	1401.089280 	1401.057349 	1401.041145 	1400.956433 	1401.087896 	1401.150817 	1401.013885 	1401.116425 	1401.038462 	1401.039755 	
0.750000 	1401.023158 	1400.955742 	1400.943718 	1401.110105 	1401.024151 	1401.113574 	1401.009548 	1400.931079 	1401.070185 	1401.093078 	1401.111538 	1401.053165 	1401.021200 	1401.041058 	1401.029557 	1401.097863 	1401.048635 	1400.988734 	1401.052705 	1401.006898 	1401.061891 	1401.127382 	1401.075221 	1401.055697 	1401.077665 	1401.019406 	1401.018069 	1401.054046 	1400.990196 	1401.038030 	1401.180908 	1401.016082 	1401.032256 	1401.056722 	1401.081742 	1401.152500 	1400.928769 	1401.048457 	1400.940070 	1401.061573 	1401.091146 	1400.952997 	1401.017855 	1401.051803 	1401.125148 	1401.111615 	1401.079828 	1401.120236 	1400.996907 	1400.996472 	1400.972266 	1400.835308 	1401.017787 	1401.004081 	1401.009310 	1401.138511 	1401.049715 	1400.993551 	1401.047944 	1401.172444 	1401.116623 	1401.030573 	1401.059131 	1401.002432 	1401.066344 	1401.064674 	1401.122635 	1401.094040 	1400.983420 	1401.005272 	1400.949194 	1401.086097 	1401.080139 	1401.006521 	1401.047770 	1401.059424 	1400.949222 	1401.036409 	1401.127541 	1401.080468 	1401.104340 	1401.029712 	1400.997875 	1401.090126 	1401.047868 	1401.033921 	1400.982881 	1401.030535 	1401.034093 	1400.989962 	1400.968777 	1401.100962 	1401.005978 	1400.975751 	1400.966041 	1401.098070 	1401.018691 	1401.042773 	1401.008111 	1401.018308 	1401.003766 	1400.976501 	1400.996245 	1401.111312 	1401.040262 	1401.018221 	1401.108558 	1401.067661 	1401.161557 	1401.033749 	1401.048371 	1401.133916 	1401.024549 	1401.012657 	1400.921770 	1400.982058 	1401.110366 	1401.052168 	1401.031190 	1400.946609 	1401.090392 	1401.153844 	1401.002718 	1401.124345 	1401.043520 	1401.039471 	
