0.550000 	5.798758 	16.906709 	0.038060 	14.395519 	17.546469 	24.261860 	24.677823 	26.873342 	10.508299 	25.767541 	5.223471 	22.399539 	9.118671 	15.402695 	21.313726 	10.933769 	2.740573 	0.449634 	29.656765 	4.975379 	4.419235 	0.140290 	3.572337 	13.372125 	15.950512 	11.336013 	0.268912 	18.214249 	18.051853 	17.136454 	13.524430 	19.890021 	4.986682 	18.229618 	1.710834 	10.564495 	15.596226 	24.077830 	23.499712 	21.799366 	26.277683 	9.060337 	16.184119 	27.771514 	28.679935 	7.059154 	13.860772 	4.269554 	23.390136 	6.287868 	25.869821 	29.990356 	29.903233 	25.310899 	7.986642 	11.772612 	18.344795 	0.711944 	25.203611 	8.918473 	20.334547 	2.810825 	11.263910 	27.561596 	0.260338 	1.686911 	17.635409 	8.185899 	8.277929 	21.794242 	25.127853 	20.736158 	22.306660 	6.161764 	14.547329 	28.474665 	13.737856 	14.054453 	17.970703 	3.246324 	22.330789 	
0.600000 	5.798731 	16.906623 	0.038061 	14.395719 	17.547057 	24.262482 	24.677613 	26.873673 	10.507885 	25.767720 	5.223271 	22.399491 	9.118584 	15.402429 	21.313794 	10.933627 	2.740301 	0.449636 	29.656956 	4.975011 	4.419121 	0.140335 	3.572200 	13.372246 	15.950467 	11.335887 	0.269092 	18.214243 	18.051524 	17.136617 	13.524444 	19.889966 	4.986618 	18.229608 	1.710866 	10.564623 	15.596228 	24.077556 	23.499954 	21.799401 	26.277781 	9.060997 	16.184402 	27.771747 	28.680169 	7.059051 	13.860344 	4.269593 	23.390009 	6.287877 	25.869857 	29.990262 	29.903081 	25.310973 	7.986598 	11.772632 	18.344825 	0.711909 	25.203460 	8.918483 	20.336018 	2.813139 	11.261162 	27.561102 	0.260098 	1.687201 	17.635212 	8.185911 	8.278069 	21.794092 	25.127738 	20.736127 	22.306264 	6.161483 	14.547675 	28.474582 	13.737775 	14.054483 	17.970536 	3.246251 	22.330787 	
0.650000 	5.798700 	16.906505 	0.038028 	14.396212 	17.548003 	24.263082 	24.677669 	26.874400 	10.507105 	25.767820 	5.222831 	22.399622 	9.118574 	15.402161 	21.313964 	10.933493 	2.740128 	0.449633 	29.657006 	4.974625 	4.418972 	0.140362 	3.571975 	13.372213 	15.950339 	11.335856 	0.269169 	18.214224 	18.051334 	17.136648 	13.524439 	19.889927 	4.986453 	18.229457 	1.710803 	10.564704 	15.596189 	24.077227 	23.500063 	21.799396 	26.277812 	9.061560 	16.184681 	27.771932 	28.680166 	7.058972 	13.859905 	4.269461 	23.390003 	6.287731 	25.869844 	29.990163 	29.902985 	25.310958 	7.986522 	11.772690 	18.344806 	0.711868 	25.203329 	8.918470 	20.337240 	2.814707 	11.259991 	27.560576 	0.259892 	1.687557 	17.634956 	8.186086 	8.278221 	21.793929 	25.127606 	20.736048 	22.306175 	6.161463 	14.548111 	28.474500 	13.737661 	14.054361 	17.970246 	3.246104 	22.330816 	
0.700000 	5.798686 	16.906347 	0.038005 	14.396860 	17.549168 	24.263418 	24.678062 	26.875241 	10.506289 	25.767834 	5.222436 	22.399803 	9.118594 	15.401938 	21.314193 	10.933382 	2.739909 	0.449559 	29.656939 	4.974206 	4.418898 	0.140353 	3.571711 	13.372100 	15.950192 	11.335797 	0.269177 	18.214210 	18.051227 	17.136707 	13.524416 	19.889780 	4.986342 	18.229334 	1.710793 	10.564807 	15.596193 	24.077053 	23.500072 	21.799321 	26.277552 	9.061962 	16.184792 	27.772070 	28.679920 	7.058975 	13.859604 	4.269255 	23.390222 	6.287602 	25.869929 	29.990053 	29.902877 	25.310988 	7.986445 	11.772711 	18.344769 	0.711792 	25.203190 	8.918459 	20.337384 	2.816012 	11.259770 	27.560193 	0.259823 	1.687877 	17.634642 	8.186286 	8.278356 	21.793729 	25.127440 	20.735981 	22.306714 	6.161555 	14.548418 	28.474516 	13.737522 	14.054225 	17.969879 	3.245827 	22.330745 	
0.750000 	5.798720 	16.906252 	0.038000 	14.396959 	17.550289 	24.263556 	24.678671 	26.875783 	10.505919 	25.767788 	5.222251 	22.399935 	9.118593 	15.401730 	21.314285 	10.933307 	2.739695 	0.449466 	29.656855 	4.973915 	4.418942 	0.140346 	3.571519 	13.372023 	15.950027 	11.335714 	0.269289 	18.214226 	18.051173 	17.136637 	13.524416 	19.889663 	4.986383 	18.229235 	1.710865 	10.564992 	15.596136 	24.076988 	23.500046 	21.799290 	26.277292 	9.062312 	16.184913 	27.772475 	28.679514 	7.059191 	13.859428 	4.268973 	23.390515 	6.287472 	25.870029 	29.990020 	29.902743 	25.310970 	7.986365 	11.772701 	18.344763 	0.711656 	25.203122 	8.918439 	20.336997 	2.816400 	11.259866 	27.559885 	0.259841 	1.688077 	17.634387 	8.186318 	8.278506 	21.793567 	25.127325 	20.735978 	22.307492 	6.161666 	14.548441 	28.474581 	13.737409 	14.054067 	17.969571 	3.245650 	22.330620 	
0.800000 	5.798769 	16.906284 	0.038048 	14.396485 	17.550937 	24.263551 	24.679686 	26.876234 	10.505604 	25.767636 	5.222112 	22.400152 	9.118671 	15.401540 	21.314443 	10.933233 	2.739555 	0.449370 	29.656672 	4.973918 	4.419054 	0.140294 	3.571481 	13.372034 	15.949871 	11.335687 	0.269437 	18.214293 	18.051267 	17.136446 	13.524508 	19.889657 	4.986452 	18.229092 	1.710976 	10.565078 	15.596000 	24.076875 	23.500010 	21.799360 	26.277098 	9.062611 	16.185191 	27.772890 	28.679072 	7.059609 	13.859483 	4.268721 	23.390692 	6.287402 	25.870065 	29.989976 	29.902632 	25.310889 	7.986274 	11.772728 	18.344778 	0.711517 	25.203170 	8.918478 	20.336408 	2.815400 	11.259759 	27.559670 	0.259986 	1.688109 	17.634237 	8.186287 	8.278743 	21.793448 	25.127300 	20.736044 	22.308025 	6.161835 	14.548473 	28.474604 	13.737378 	14.053968 	17.969490 	3.245567 	22.330635 	
0.850000 	5.798799 	16.906302 	0.038124 	14.395906 	17.551208 	24.263560 	24.680990 	26.876799 	10.505370 	25.767430 	5.222076 	22.400217 	9.118718 	15.401297 	21.314743 	10.933146 	2.739386 	0.449340 	29.656394 	4.974069 	4.419206 	0.140291 	3.571479 	13.372067 	15.949749 	11.335721 	0.269641 	18.214338 	18.051303 	17.136237 	13.524631 	19.889653 	4.986548 	18.229007 	1.711164 	10.565146 	15.595816 	24.076759 	23.500002 	21.799393 	26.276774 	9.062823 	16.185604 	27.773032 	28.678664 	7.059962 	13.859707 	4.268640 	23.390618 	6.287373 	25.870090 	29.989835 	29.902544 	25.310883 	7.986283 	11.772765 	18.344845 	0.711397 	25.203213 	8.918584 	20.336271 	2.814477 	11.259025 	27.559592 	0.260152 	1.688111 	17.634063 	8.186240 	8.278925 	21.793400 	25.127235 	20.736170 	22.308067 	6.162120 	14.548306 	28.474552 	13.737333 	14.053990 	17.969458 	3.245497 	22.330768 	
0.900000 	5.798781 	16.906207 	0.038227 	14.395558 	17.551593 	24.263401 	24.682113 	26.877427 	10.504671 	25.767285 	5.222121 	22.400125 	9.118624 	15.401230 	21.314987 	10.933057 	2.739241 	0.449357 	29.656164 	4.974136 	4.419506 	0.140349 	3.571450 	13.372065 	15.949614 	11.335669 	0.269880 	18.214314 	18.051187 	17.136049 	13.524667 	19.889640 	4.986663 	18.229008 	1.711294 	10.565191 	15.595604 	24.076554 	23.499999 	21.799301 	26.276456 	9.063064 	16.185912 	27.773083 	28.678507 	7.060215 	13.859937 	4.268693 	23.390331 	6.287364 	25.870236 	29.989626 	29.902451 	25.311003 	7.986253 	11.772768 	18.344928 	0.711286 	25.203257 	8.918691 	20.337240 	2.814100 	11.258149 	27.559517 	0.260189 	1.688146 	17.633770 	8.186104 	8.279069 	21.793364 	25.127076 	20.736355 	22.307831 	6.162434 	14.547955 	28.474473 	13.737266 	14.054088 	17.969453 	3.245444 	22.331022 	
0.950000 	5.798742 	16.906176 	0.038290 	14.395154 	17.552085 	24.263184 	24.683073 	26.878128 	10.503974 	25.767245 	5.222260 	22.400133 	9.118386 	15.401315 	21.315027 	10.932943 	2.739161 	0.449306 	29.656012 	4.974194 	4.419843 	0.140386 	3.571391 	13.371999 	15.949455 	11.335512 	0.270023 	18.214300 	18.051054 	17.135869 	13.524615 	19.889699 	4.986736 	18.228998 	1.711454 	10.565289 	15.595481 	24.076291 	23.499907 	21.799049 	26.276295 	9.063177 	16.186073 	27.772953 	28.678631 	7.060397 	13.860114 	4.268754 	23.390065 	6.287514 	25.870450 	29.989352 	29.902371 	25.311128 	7.986104 	11.772720 	18.344949 	0.711191 	25.203303 	8.918747 	20.339034 	2.813119 	11.257721 	27.559517 	0.260251 	1.688215 	17.633532 	8.185965 	8.279207 	21.793278 	25.126990 	20.736511 	22.307357 	6.162638 	14.547413 	28.474427 	13.737305 	14.054167 	17.969545 	3.245418 	22.331375 	
1.000000 	5.798732 	16.906262 	0.038289 	14.394502 	17.552370 	24.262715 	24.684011 	26.878494 	10.503238 	25.767278 	5.222639 	22.400439 	9.118071 	15.401312 	21.315008 	10.932860 	2.739211 	0.449262 	29.655896 	4.974317 	4.420073 	0.140417 	3.571414 	13.371917 	15.949313 	11.335386 	0.270157 	18.214323 	18.051027 	17.135768 	13.524510 	19.889918 	4.986838 	18.228972 	1.711716 	10.565494 	15.595407 	24.076247 	23.499751 	21.798828 	26.276264 	9.063176 	16.186067 	27.772928 	28.678935 	7.060457 	13.860323 	4.268703 	23.389875 	6.287710 	25.870505 	29.989130 	29.902386 	25.311207 	7.985990 	11.772746 	18.344916 	0.711113 	25.203374 	8.918787 	20.340991 	2.810876 	11.257631 	27.559653 	0.260220 	1.688475 	17.633439 	8.185979 	8.279346 	21.793257 	25.127050 	20.736634 	22.306645 	6.162508 	14.546788 	28.474420 	13.737461 	14.054184 	17.969554 	3.245539 	22.331789 	
